cpu
Epoch: 1 	Discriminator Loss: 0.007354 	Generator Loss: 0.086646 	D(x): 0.834829 	D(G(z)): 0.190254 / 0.011582
Epoch: 15 	Discriminator Loss: 0.000307 	Generator Loss: 0.009403 	D(x): 0.916943 	D(G(z)): 0.074515 / 0.004872
Epoch: 16 	Discriminator Loss: 0.000180 	Generator Loss: 0.008227 	D(x): 0.936234 	D(G(z)): 0.053878 / 0.002942
Epoch: 17 	Discriminator Loss: 0.000280 	Generator Loss: 0.007736 	D(x): 0.913761 	D(G(z)): 0.078110 / 0.008023
Epoch: 18 	Discriminator Loss: 0.000149 	Generator Loss: 0.005911 	D(x): 0.936343 	D(G(z)): 0.057566 / 0.004947
Epoch: 19 	Discriminator Loss: 0.000192 	Generator Loss: 0.006085 	D(x): 0.931171 	D(G(z)): 0.067445 / 0.005376
Epoch: 20 	Discriminator Loss: 0.000167 	Generator Loss: 0.006192 	D(x): 0.932284 	D(G(z)): 0.064899 / 0.003347
Epoch: 21 	Discriminator Loss: 0.000131 	Generator Loss: 0.004816 	D(x): 0.935819 	D(G(z)): 0.055680 / 0.005188
Epoch: 22 	Discriminator Loss: 0.000082 	Generator Loss: 0.004562 	D(x): 0.954130 	D(G(z)): 0.045921 / 0.003620
Epoch: 23 	Discriminator Loss: 0.000070 	Generator Loss: 0.004136 	D(x): 0.954706 	D(G(z)): 0.041803 / 0.005071
Epoch: 24 	Discriminator Loss: 0.000162 	Generator Loss: 0.004455 	D(x): 0.939330 	D(G(z)): 0.053899 / 0.014048
Epoch: 25 	Discriminator Loss: 0.000077 	Generator Loss: 0.003797 	D(x): 0.949134 	D(G(z)): 0.045215 / 0.006656
Epoch: 26 	Discriminator Loss: 0.000052 	Generator Loss: 0.003944 	D(x): 0.964879 	D(G(z)): 0.034755 / 0.003753
Epoch: 27 	Discriminator Loss: 0.000194 	Generator Loss: 0.003280 	D(x): 0.897254 	D(G(z)): 0.100297 / 0.021046
Epoch: 28 	Discriminator Loss: 0.000262 	Generator Loss: 0.002701 	D(x): 0.860044 	D(G(z)): 0.129443 / 0.060525
Epoch: 29 	Discriminator Loss: 0.000190 	Generator Loss: 0.003445 	D(x): 0.886936 	D(G(z)): 0.101721 / 0.010961
Epoch: 30 	Discriminator Loss: 0.000129 	Generator Loss: 0.002748 	D(x): 0.906969 	D(G(z)): 0.093933 / 0.013057
Epoch: 31 	Discriminator Loss: 0.000064 	Generator Loss: 0.003212 	D(x): 0.949187 	D(G(z)): 0.051040 / 0.004534
Epoch: 32 	Discriminator Loss: 0.000130 	Generator Loss: 0.003333 	D(x): 0.921488 	D(G(z)): 0.076242 / 0.008340
Epoch: 33 	Discriminator Loss: 0.000238 	Generator Loss: 0.003095 	D(x): 0.870752 	D(G(z)): 0.128429 / 0.020986
Epoch: 34 	Discriminator Loss: 0.000244 	Generator Loss: 0.002358 	D(x): 0.841226 	D(G(z)): 0.158397 / 0.040820
Epoch: 35 	Discriminator Loss: 0.000140 	Generator Loss: 0.002273 	D(x): 0.882599 	D(G(z)): 0.108593 / 0.018703
Epoch: 36 	Discriminator Loss: 0.000163 	Generator Loss: 0.001933 	D(x): 0.868259 	D(G(z)): 0.136852 / 0.039663
Epoch: 37 	Discriminator Loss: 0.000124 	Generator Loss: 0.001860 	D(x): 0.885530 	D(G(z)): 0.116695 / 0.028911
Epoch: 38 	Discriminator Loss: 0.000113 	Generator Loss: 0.002267 	D(x): 0.892763 	D(G(z)): 0.097123 / 0.017529
Epoch: 39 	Discriminator Loss: 0.000136 	Generator Loss: 0.002067 	D(x): 0.880596 	D(G(z)): 0.113557 / 0.021731
Epoch: 40 	Discriminator Loss: 0.000144 	Generator Loss: 0.002236 	D(x): 0.879964 	D(G(z)): 0.118328 / 0.022378
Epoch: 41 	Discriminator Loss: 0.000145 	Generator Loss: 0.002023 	D(x): 0.878021 	D(G(z)): 0.117430 / 0.031696
Epoch: 42 	Discriminator Loss: 0.000161 	Generator Loss: 0.002153 	D(x): 0.874236 	D(G(z)): 0.139320 / 0.020440
Epoch: 43 	Discriminator Loss: 0.000154 	Generator Loss: 0.001762 	D(x): 0.857117 	D(G(z)): 0.119981 / 0.027855
Epoch: 44 	Discriminator Loss: 0.000176 	Generator Loss: 0.001615 	D(x): 0.849629 	D(G(z)): 0.145147 / 0.037937
Epoch: 45 	Discriminator Loss: 0.000093 	Generator Loss: 0.001673 	D(x): 0.895531 	D(G(z)): 0.104266 / 0.021130
Epoch: 46 	Discriminator Loss: 0.000102 	Generator Loss: 0.001619 	D(x): 0.881295 	D(G(z)): 0.116485 / 0.021017
Epoch: 47 	Discriminator Loss: 0.000095 	Generator Loss: 0.001556 	D(x): 0.888000 	D(G(z)): 0.104962 / 0.023461
Epoch: 48 	Discriminator Loss: 0.000110 	Generator Loss: 0.001464 	D(x): 0.878278 	D(G(z)): 0.121075 / 0.040476
Epoch: 49 	Discriminator Loss: 0.000095 	Generator Loss: 0.001418 	D(x): 0.881994 	D(G(z)): 0.103305 / 0.038760
Epoch: 50 	Discriminator Loss: 0.000157 	Generator Loss: 0.001724 	D(x): 0.854075 	D(G(z)): 0.156850 / 0.048222
Epoch: 51 	Discriminator Loss: 0.000095 	Generator Loss: 0.001509 	D(x): 0.884061 	D(G(z)): 0.107261 / 0.025739
Epoch: 52 	Discriminator Loss: 0.000170 	Generator Loss: 0.001487 	D(x): 0.835980 	D(G(z)): 0.167494 / 0.075185
Epoch: 53 	Discriminator Loss: 0.000123 	Generator Loss: 0.001131 	D(x): 0.836627 	D(G(z)): 0.146890 / 0.052227
Epoch: 54 	Discriminator Loss: 0.000083 	Generator Loss: 0.001198 	D(x): 0.881862 	D(G(z)): 0.112370 / 0.034832
Epoch: 55 	Discriminator Loss: 0.000100 	Generator Loss: 0.001385 	D(x): 0.874829 	D(G(z)): 0.120642 / 0.027666
Epoch: 56 	Discriminator Loss: 0.000089 	Generator Loss: 0.001292 	D(x): 0.874291 	D(G(z)): 0.120413 / 0.024774
Epoch: 57 	Discriminator Loss: 0.000083 	Generator Loss: 0.001487 	D(x): 0.886922 	D(G(z)): 0.113727 / 0.022905
Epoch: 58 	Discriminator Loss: 0.000076 	Generator Loss: 0.001361 	D(x): 0.886175 	D(G(z)): 0.100387 / 0.023063
Epoch: 59 	Discriminator Loss: 0.000043 	Generator Loss: 0.001202 	D(x): 0.930478 	D(G(z)): 0.070256 / 0.020562
Epoch: 60 	Discriminator Loss: 0.000106 	Generator Loss: 0.001461 	D(x): 0.875990 	D(G(z)): 0.121573 / 0.021671
Epoch: 61 	Discriminator Loss: 0.000118 	Generator Loss: 0.001240 	D(x): 0.844133 	D(G(z)): 0.153106 / 0.035431
Epoch: 62 	Discriminator Loss: 0.000082 	Generator Loss: 0.001183 	D(x): 0.873030 	D(G(z)): 0.123198 / 0.026501
Epoch: 63 	Discriminator Loss: 0.000104 	Generator Loss: 0.001199 	D(x): 0.852728 	D(G(z)): 0.138304 / 0.045065
Epoch: 64 	Discriminator Loss: 0.000057 	Generator Loss: 0.001180 	D(x): 0.910196 	D(G(z)): 0.091154 / 0.024809
Epoch: 65 	Discriminator Loss: 0.000054 	Generator Loss: 0.001247 	D(x): 0.904369 	D(G(z)): 0.085609 / 0.015671
Epoch: 66 	Discriminator Loss: 0.000052 	Generator Loss: 0.001145 	D(x): 0.914244 	D(G(z)): 0.087703 / 0.017040
Epoch: 67 	Discriminator Loss: 0.000123 	Generator Loss: 0.001183 	D(x): 0.852020 	D(G(z)): 0.145929 / 0.067856
Epoch: 68 	Discriminator Loss: 0.000095 	Generator Loss: 0.001006 	D(x): 0.856540 	D(G(z)): 0.139860 / 0.045334
Epoch: 69 	Discriminator Loss: 0.000056 	Generator Loss: 0.000982 	D(x): 0.896479 	D(G(z)): 0.097883 / 0.029352
Epoch: 70 	Discriminator Loss: 0.000070 	Generator Loss: 0.001059 	D(x): 0.886376 	D(G(z)): 0.111326 / 0.032342
Epoch: 71 	Discriminator Loss: 0.000093 	Generator Loss: 0.001085 	D(x): 0.854926 	D(G(z)): 0.135678 / 0.038228
Epoch: 72 	Discriminator Loss: 0.000087 	Generator Loss: 0.000941 	D(x): 0.858740 	D(G(z)): 0.139990 / 0.041839
Epoch: 73 	Discriminator Loss: 0.000075 	Generator Loss: 0.000885 	D(x): 0.864045 	D(G(z)): 0.137987 / 0.042274
Epoch: 74 	Discriminator Loss: 0.000067 	Generator Loss: 0.000877 	D(x): 0.870927 	D(G(z)): 0.118592 / 0.040297
Epoch: 75 	Discriminator Loss: 0.000078 	Generator Loss: 0.000940 	D(x): 0.865693 	D(G(z)): 0.133304 / 0.040669
Epoch: 76 	Discriminator Loss: 0.000053 	Generator Loss: 0.000933 	D(x): 0.899277 	D(G(z)): 0.101936 / 0.028710
Epoch: 77 	Discriminator Loss: 0.000055 	Generator Loss: 0.000875 	D(x): 0.889497 	D(G(z)): 0.108152 / 0.032037
Epoch: 78 	Discriminator Loss: 0.000069 	Generator Loss: 0.000922 	D(x): 0.884799 	D(G(z)): 0.125158 / 0.049385
Epoch: 79 	Discriminator Loss: 0.000079 	Generator Loss: 0.000954 	D(x): 0.859520 	D(G(z)): 0.125978 / 0.039443
Epoch: 80 	Discriminator Loss: 0.000059 	Generator Loss: 0.000897 	D(x): 0.883762 	D(G(z)): 0.109585 / 0.040426
Epoch: 81 	Discriminator Loss: 0.000051 	Generator Loss: 0.000873 	D(x): 0.897449 	D(G(z)): 0.102753 / 0.029912
Epoch: 82 	Discriminator Loss: 0.000079 	Generator Loss: 0.000829 	D(x): 0.859349 	D(G(z)): 0.140220 / 0.054487
Epoch: 83 	Discriminator Loss: 0.000081 	Generator Loss: 0.000815 	D(x): 0.857305 	D(G(z)): 0.143496 / 0.057736
Epoch: 84 	Discriminator Loss: 0.000058 	Generator Loss: 0.000848 	D(x): 0.875517 	D(G(z)): 0.112496 / 0.031994
Epoch: 85 	Discriminator Loss: 0.000086 	Generator Loss: 0.000852 	D(x): 0.845451 	D(G(z)): 0.151991 / 0.051590
Epoch: 86 	Discriminator Loss: 0.000083 	Generator Loss: 0.000735 	D(x): 0.842694 	D(G(z)): 0.162575 / 0.053532
Epoch: 87 	Discriminator Loss: 0.000055 	Generator Loss: 0.000725 	D(x): 0.875593 	D(G(z)): 0.121295 / 0.035739
Epoch: 88 	Discriminator Loss: 0.000057 	Generator Loss: 0.000783 	D(x): 0.876272 	D(G(z)): 0.122903 / 0.041356
Epoch: 89 	Discriminator Loss: 0.000055 	Generator Loss: 0.000750 	D(x): 0.878665 	D(G(z)): 0.115371 / 0.041684
Epoch: 90 	Discriminator Loss: 0.000102 	Generator Loss: 0.000811 	D(x): 0.820240 	D(G(z)): 0.172255 / 0.068018
Epoch: 91 	Discriminator Loss: 0.000066 	Generator Loss: 0.000724 	D(x): 0.860091 	D(G(z)): 0.141521 / 0.047337
Epoch: 92 	Discriminator Loss: 0.000051 	Generator Loss: 0.000653 	D(x): 0.875110 	D(G(z)): 0.121624 / 0.045787
Epoch: 93 	Discriminator Loss: 0.000046 	Generator Loss: 0.000660 	D(x): 0.886693 	D(G(z)): 0.110606 / 0.040867
Epoch: 94 	Discriminator Loss: 0.000039 	Generator Loss: 0.000646 	D(x): 0.898540 	D(G(z)): 0.098920 / 0.035970
Epoch: 95 	Discriminator Loss: 0.000081 	Generator Loss: 0.000705 	D(x): 0.855529 	D(G(z)): 0.142232 / 0.061910
Epoch: 96 	Discriminator Loss: 0.000082 	Generator Loss: 0.000729 	D(x): 0.836762 	D(G(z)): 0.162280 / 0.052490
Epoch: 97 	Discriminator Loss: 0.000050 	Generator Loss: 0.000710 	D(x): 0.878149 	D(G(z)): 0.121541 / 0.036683
Epoch: 98 	Discriminator Loss: 0.000039 	Generator Loss: 0.000650 	D(x): 0.894677 	D(G(z)): 0.098186 / 0.034894
Epoch: 99 	Discriminator Loss: 0.000044 	Generator Loss: 0.000655 	D(x): 0.882862 	D(G(z)): 0.110444 / 0.041261
Epoch: 100 	Discriminator Loss: 0.000080 	Generator Loss: 0.000711 	D(x): 0.853668 	D(G(z)): 0.146840 / 0.070858
Epoch: 101 	Discriminator Loss: 0.000058 	Generator Loss: 0.000717 	D(x): 0.872293 	D(G(z)): 0.131503 / 0.041417
Epoch: 102 	Discriminator Loss: 0.000037 	Generator Loss: 0.000594 	D(x): 0.893436 	D(G(z)): 0.100368 / 0.037731
Epoch: 103 	Discriminator Loss: 0.000043 	Generator Loss: 0.000599 	D(x): 0.885154 	D(G(z)): 0.113875 / 0.049117
Epoch: 104 	Discriminator Loss: 0.000035 	Generator Loss: 0.000594 	D(x): 0.900431 	D(G(z)): 0.097385 / 0.038606
Epoch: 105 	Discriminator Loss: 0.000083 	Generator Loss: 0.000674 	D(x): 0.837985 	D(G(z)): 0.159396 / 0.074029
Epoch: 106 	Discriminator Loss: 0.000034 	Generator Loss: 0.000668 	D(x): 0.903322 	D(G(z)): 0.096149 / 0.026146
Epoch: 107 	Discriminator Loss: 0.000032 	Generator Loss: 0.000602 	D(x): 0.906144 	D(G(z)): 0.090387 / 0.032949
Epoch: 108 	Discriminator Loss: 0.000030 	Generator Loss: 0.000587 	D(x): 0.910021 	D(G(z)): 0.088368 / 0.036991
Epoch: 109 	Discriminator Loss: 0.000056 	Generator Loss: 0.000656 	D(x): 0.865461 	D(G(z)): 0.131837 / 0.053249
Epoch: 110 	Discriminator Loss: 0.000033 	Generator Loss: 0.000636 	D(x): 0.904632 	D(G(z)): 0.093213 / 0.029691
Epoch: 111 	Discriminator Loss: 0.000048 	Generator Loss: 0.000670 	D(x): 0.874500 	D(G(z)): 0.122480 / 0.045322
Epoch: 112 	Discriminator Loss: 0.000056 	Generator Loss: 0.000698 	D(x): 0.875098 	D(G(z)): 0.125269 / 0.047528
Epoch: 113 	Discriminator Loss: 0.000037 	Generator Loss: 0.000619 	D(x): 0.890727 	D(G(z)): 0.103984 / 0.032582
Epoch: 114 	Discriminator Loss: 0.000025 	Generator Loss: 0.000583 	D(x): 0.921913 	D(G(z)): 0.077973 / 0.028812
Epoch: 115 	Discriminator Loss: 0.000025 	Generator Loss: 0.000598 	D(x): 0.922466 	D(G(z)): 0.078123 / 0.029369
Epoch: 116 	Discriminator Loss: 0.000028 	Generator Loss: 0.000623 	D(x): 0.914341 	D(G(z)): 0.082963 / 0.033778
Epoch: 117 	Discriminator Loss: 0.000024 	Generator Loss: 0.000596 	D(x): 0.925844 	D(G(z)): 0.075105 / 0.033509
Epoch: 118 	Discriminator Loss: 0.000099 	Generator Loss: 0.000636 	D(x): 0.832031 	D(G(z)): 0.165461 / 0.089229
Epoch: 119 	Discriminator Loss: 0.000026 	Generator Loss: 0.000578 	D(x): 0.914541 	D(G(z)): 0.083412 / 0.026820
Epoch: 120 	Discriminator Loss: 0.000024 	Generator Loss: 0.000570 	D(x): 0.920493 	D(G(z)): 0.079374 / 0.030752
Epoch: 121 	Discriminator Loss: 0.000022 	Generator Loss: 0.000547 	D(x): 0.924086 	D(G(z)): 0.074553 / 0.030579
Epoch: 122 	Discriminator Loss: 0.000021 	Generator Loss: 0.000584 	D(x): 0.929723 	D(G(z)): 0.071640 / 0.026237
Epoch: 123 	Discriminator Loss: 0.000022 	Generator Loss: 0.000592 	D(x): 0.924327 	D(G(z)): 0.072042 / 0.027717
Epoch: 124 	Discriminator Loss: 0.000017 	Generator Loss: 0.000663 	D(x): 0.940121 	D(G(z)): 0.054957 / 0.015151
Epoch: 125 	Discriminator Loss: 0.000044 	Generator Loss: 0.000682 	D(x): 0.883086 	D(G(z)): 0.121947 / 0.037336
Epoch: 126 	Discriminator Loss: 0.000022 	Generator Loss: 0.000538 	D(x): 0.918340 	D(G(z)): 0.070666 / 0.030571
Epoch: 127 	Discriminator Loss: 0.000022 	Generator Loss: 0.000552 	D(x): 0.926888 	D(G(z)): 0.078337 / 0.034754
Epoch: 128 	Discriminator Loss: 0.000019 	Generator Loss: 0.000597 	D(x): 0.928757 	D(G(z)): 0.066085 / 0.019977
Epoch: 129 	Discriminator Loss: 0.000023 	Generator Loss: 0.000587 	D(x): 0.920918 	D(G(z)): 0.077498 / 0.026531
Epoch: 130 	Discriminator Loss: 0.000020 	Generator Loss: 0.000600 	D(x): 0.932712 	D(G(z)): 0.069081 / 0.023556
Epoch: 131 	Discriminator Loss: 0.000056 	Generator Loss: 0.000634 	D(x): 0.872453 	D(G(z)): 0.124535 / 0.055695
Epoch: 132 	Discriminator Loss: 0.000016 	Generator Loss: 0.000537 	D(x): 0.935841 	D(G(z)): 0.058162 / 0.022116
Epoch: 133 	Discriminator Loss: 0.000017 	Generator Loss: 0.000527 	D(x): 0.936208 	D(G(z)): 0.065051 / 0.024300
Epoch: 134 	Discriminator Loss: 0.000040 	Generator Loss: 0.000657 	D(x): 0.891205 	D(G(z)): 0.109271 / 0.032665
Epoch: 135 	Discriminator Loss: 0.000019 	Generator Loss: 0.000530 	D(x): 0.930448 	D(G(z)): 0.069465 / 0.023374
Epoch: 136 	Discriminator Loss: 0.000019 	Generator Loss: 0.000571 	D(x): 0.927650 	D(G(z)): 0.066100 / 0.023692
Epoch: 137 	Discriminator Loss: 0.000017 	Generator Loss: 0.000495 	D(x): 0.936819 	D(G(z)): 0.066115 / 0.029953
Epoch: 138 	Discriminator Loss: 0.000021 	Generator Loss: 0.000562 	D(x): 0.924110 	D(G(z)): 0.070135 / 0.028781
Epoch: 139 	Discriminator Loss: 0.000073 	Generator Loss: 0.000616 	D(x): 0.841195 	D(G(z)): 0.168906 / 0.089034
Epoch: 140 	Discriminator Loss: 0.000020 	Generator Loss: 0.000521 	D(x): 0.921351 	D(G(z)): 0.072224 / 0.026799
Epoch: 141 	Discriminator Loss: 0.000019 	Generator Loss: 0.000497 	D(x): 0.923881 	D(G(z)): 0.072997 / 0.027069
Epoch: 142 	Discriminator Loss: 0.000018 	Generator Loss: 0.000502 	D(x): 0.931291 	D(G(z)): 0.068282 / 0.029897
Epoch: 143 	Discriminator Loss: 0.000015 	Generator Loss: 0.000506 	D(x): 0.939334 	D(G(z)): 0.060011 / 0.024104
Epoch: 144 	Discriminator Loss: 0.000015 	Generator Loss: 0.000504 	D(x): 0.937881 	D(G(z)): 0.061582 / 0.022940
Epoch: 145 	Discriminator Loss: 0.000015 	Generator Loss: 0.000521 	D(x): 0.938672 	D(G(z)): 0.057736 / 0.023080
Epoch: 146 	Discriminator Loss: 0.000022 	Generator Loss: 0.000553 	D(x): 0.920468 	D(G(z)): 0.076481 / 0.035781
Epoch: 147 	Discriminator Loss: 0.000017 	Generator Loss: 0.000531 	D(x): 0.935278 	D(G(z)): 0.065007 / 0.024959
Epoch: 148 	Discriminator Loss: 0.000013 	Generator Loss: 0.000510 	D(x): 0.946673 	D(G(z)): 0.053184 / 0.023811
Epoch: 149 	Discriminator Loss: 0.000013 	Generator Loss: 0.000506 	D(x): 0.945327 	D(G(z)): 0.053119 / 0.022916
Epoch: 150 	Discriminator Loss: 0.000014 	Generator Loss: 0.000527 	D(x): 0.942861 	D(G(z)): 0.057008 / 0.023721
Epoch: 151 	Discriminator Loss: 0.000012 	Generator Loss: 0.000552 	D(x): 0.951162 	D(G(z)): 0.050155 / 0.015367
Epoch: 152 	Discriminator Loss: 0.000009 	Generator Loss: 0.000555 	D(x): 0.958379 	D(G(z)): 0.039139 / 0.011906
Epoch: 153 	Discriminator Loss: 0.000015 	Generator Loss: 0.000593 	D(x): 0.941150 	D(G(z)): 0.055819 / 0.015977
Epoch: 154 	Discriminator Loss: 0.000011 	Generator Loss: 0.000510 	D(x): 0.951930 	D(G(z)): 0.046546 / 0.016665
Epoch: 155 	Discriminator Loss: 0.000024 	Generator Loss: 0.000565 	D(x): 0.918992 	D(G(z)): 0.081438 / 0.037536
Epoch: 156 	Discriminator Loss: 0.000010 	Generator Loss: 0.000521 	D(x): 0.957592 	D(G(z)): 0.046896 / 0.019814
Epoch: 157 	Discriminator Loss: 0.000023 	Generator Loss: 0.000556 	D(x): 0.918986 	D(G(z)): 0.074518 / 0.033828
Epoch: 158 	Discriminator Loss: 0.000012 	Generator Loss: 0.000509 	D(x): 0.945767 	D(G(z)): 0.054369 / 0.017736
Epoch: 159 	Discriminator Loss: 0.000011 	Generator Loss: 0.000522 	D(x): 0.948795 	D(G(z)): 0.048573 / 0.017223
Epoch: 160 	Discriminator Loss: 0.000053 	Generator Loss: 0.000520 	D(x): 0.880195 	D(G(z)): 0.123479 / 0.080359
Epoch: 161 	Discriminator Loss: 0.000028 	Generator Loss: 0.000501 	D(x): 0.905153 	D(G(z)): 0.093669 / 0.034551
Epoch: 162 	Discriminator Loss: 0.000013 	Generator Loss: 0.000435 	D(x): 0.940366 	D(G(z)): 0.059073 / 0.024965
Epoch: 163 	Discriminator Loss: 0.000014 	Generator Loss: 0.000512 	D(x): 0.937942 	D(G(z)): 0.060534 / 0.022260
Epoch: 164 	Discriminator Loss: 0.000014 	Generator Loss: 0.000466 	D(x): 0.935499 	D(G(z)): 0.060450 / 0.025632
Epoch: 165 	Discriminator Loss: 0.000010 	Generator Loss: 0.000449 	D(x): 0.951563 	D(G(z)): 0.048891 / 0.018682
Epoch: 166 	Discriminator Loss: 0.000011 	Generator Loss: 0.000449 	D(x): 0.947033 	D(G(z)): 0.051821 / 0.022358
Epoch: 167 	Discriminator Loss: 0.000008 	Generator Loss: 0.000474 	D(x): 0.958553 	D(G(z)): 0.039364 / 0.017325
Epoch: 168 	Discriminator Loss: 0.000039 	Generator Loss: 0.000539 	D(x): 0.898998 	D(G(z)): 0.103073 / 0.047240
Epoch: 169 	Discriminator Loss: 0.000019 	Generator Loss: 0.000462 	D(x): 0.920079 	D(G(z)): 0.079608 / 0.033120
Epoch: 170 	Discriminator Loss: 0.000011 	Generator Loss: 0.000411 	D(x): 0.946353 	D(G(z)): 0.050746 / 0.024724
Epoch: 171 	Discriminator Loss: 0.000015 	Generator Loss: 0.000447 	D(x): 0.934179 	D(G(z)): 0.064088 / 0.029457
Epoch: 172 	Discriminator Loss: 0.000011 	Generator Loss: 0.000424 	D(x): 0.948788 	D(G(z)): 0.051171 / 0.026786
Epoch: 173 	Discriminator Loss: 0.000047 	Generator Loss: 0.000483 	D(x): 0.861977 	D(G(z)): 0.137665 / 0.070052
Epoch: 174 	Discriminator Loss: 0.000013 	Generator Loss: 0.000406 	D(x): 0.936660 	D(G(z)): 0.063062 / 0.024654
Epoch: 175 	Discriminator Loss: 0.000013 	Generator Loss: 0.000404 	D(x): 0.936473 	D(G(z)): 0.062877 / 0.031707
Epoch: 176 	Discriminator Loss: 0.000018 	Generator Loss: 0.000439 	D(x): 0.922068 	D(G(z)): 0.075845 / 0.037617
Epoch: 177 	Discriminator Loss: 0.000020 	Generator Loss: 0.000442 	D(x): 0.916705 	D(G(z)): 0.081055 / 0.043262
Epoch: 178 	Discriminator Loss: 0.000012 	Generator Loss: 0.000438 	D(x): 0.942713 	D(G(z)): 0.060995 / 0.021766
Epoch: 179 	Discriminator Loss: 0.000010 	Generator Loss: 0.000428 	D(x): 0.946090 	D(G(z)): 0.050885 / 0.020826
Epoch: 180 	Discriminator Loss: 0.000009 	Generator Loss: 0.000428 	D(x): 0.950560 	D(G(z)): 0.047671 / 0.018847
Epoch: 181 	Discriminator Loss: 0.000009 	Generator Loss: 0.000401 	D(x): 0.952762 	D(G(z)): 0.046633 / 0.022294
Epoch: 182 	Discriminator Loss: 0.000016 	Generator Loss: 0.000446 	D(x): 0.926164 	D(G(z)): 0.073409 / 0.039811
Epoch: 183 	Discriminator Loss: 0.000042 	Generator Loss: 0.000466 	D(x): 0.864624 	D(G(z)): 0.134144 / 0.056279
Epoch: 184 	Discriminator Loss: 0.000031 	Generator Loss: 0.000429 	D(x): 0.880440 	D(G(z)): 0.117174 / 0.053306
Epoch: 185 	Discriminator Loss: 0.000016 	Generator Loss: 0.000380 	D(x): 0.926077 	D(G(z)): 0.076668 / 0.030044
Epoch: 186 	Discriminator Loss: 0.000011 	Generator Loss: 0.000382 	D(x): 0.938111 	D(G(z)): 0.056713 / 0.029150
Epoch: 187 	Discriminator Loss: 0.000011 	Generator Loss: 0.000383 	D(x): 0.941704 	D(G(z)): 0.060181 / 0.025200
Epoch: 188 	Discriminator Loss: 0.000011 	Generator Loss: 0.000367 	D(x): 0.943105 	D(G(z)): 0.054846 / 0.030588
Epoch: 189 	Discriminator Loss: 0.000013 	Generator Loss: 0.000401 	D(x): 0.938430 	D(G(z)): 0.067655 / 0.028389
Epoch: 190 	Discriminator Loss: 0.000046 	Generator Loss: 0.000468 	D(x): 0.854694 	D(G(z)): 0.143565 / 0.071391
Epoch: 191 	Discriminator Loss: 0.000016 	Generator Loss: 0.000367 	D(x): 0.916283 	D(G(z)): 0.077552 / 0.031910
Epoch: 192 	Discriminator Loss: 0.000011 	Generator Loss: 0.000365 	D(x): 0.940126 	D(G(z)): 0.059377 / 0.029538
Epoch: 193 	Discriminator Loss: 0.000009 	Generator Loss: 0.000371 	D(x): 0.951142 	D(G(z)): 0.049501 / 0.022432
Epoch: 194 	Discriminator Loss: 0.000011 	Generator Loss: 0.000359 	D(x): 0.940007 	D(G(z)): 0.059835 / 0.031119
Epoch: 195 	Discriminator Loss: 0.000010 	Generator Loss: 0.000374 	D(x): 0.946910 	D(G(z)): 0.051668 / 0.026718
Epoch: 196 	Discriminator Loss: 0.000012 	Generator Loss: 0.000370 	D(x): 0.936224 	D(G(z)): 0.060673 / 0.031991
Epoch: 197 	Discriminator Loss: 0.000015 	Generator Loss: 0.000395 	D(x): 0.928610 	D(G(z)): 0.073402 / 0.037946
Epoch: 198 	Discriminator Loss: 0.000027 	Generator Loss: 0.000402 	D(x): 0.884832 	D(G(z)): 0.111918 / 0.051553
