cuda
Epoch: 1 	Discriminator Loss: 0.007460 	Generator Loss: 0.083834 	D(x): 0.832791 	D(G(z)): 0.193278 / 0.013549
Epoch: 19 	Discriminator Loss: 0.000128 	Generator Loss: 0.006094 	D(x): 0.943761 	D(G(z)): 0.054465 / 0.006616
Epoch: 20 	Discriminator Loss: 0.000211 	Generator Loss: 0.006865 	D(x): 0.915830 	D(G(z)): 0.075815 / 0.007557
Epoch: 21 	Discriminator Loss: 0.000244 	Generator Loss: 0.003835 	D(x): 0.894986 	D(G(z)): 0.105016 / 0.029415
Epoch: 22 	Discriminator Loss: 0.000382 	Generator Loss: 0.003651 	D(x): 0.844711 	D(G(z)): 0.140526 / 0.043068
Epoch: 23 	Discriminator Loss: 0.000319 	Generator Loss: 0.003659 	D(x): 0.852403 	D(G(z)): 0.146364 / 0.037006
Epoch: 24 	Discriminator Loss: 0.000166 	Generator Loss: 0.003992 	D(x): 0.902904 	D(G(z)): 0.092983 / 0.009485
Epoch: 25 	Discriminator Loss: 0.000217 	Generator Loss: 0.003264 	D(x): 0.884295 	D(G(z)): 0.112344 / 0.027018
Epoch: 26 	Discriminator Loss: 0.000148 	Generator Loss: 0.002832 	D(x): 0.906987 	D(G(z)): 0.098494 / 0.027411
Epoch: 27 	Discriminator Loss: 0.000128 	Generator Loss: 0.002658 	D(x): 0.915495 	D(G(z)): 0.086634 / 0.025618
Epoch: 28 	Discriminator Loss: 0.000191 	Generator Loss: 0.002754 	D(x): 0.882021 	D(G(z)): 0.110384 / 0.032291
Epoch: 29 	Discriminator Loss: 0.000164 	Generator Loss: 0.002830 	D(x): 0.892659 	D(G(z)): 0.108235 / 0.018335
Epoch: 30 	Discriminator Loss: 0.000205 	Generator Loss: 0.002621 	D(x): 0.869162 	D(G(z)): 0.123156 / 0.044354
Epoch: 31 	Discriminator Loss: 0.000135 	Generator Loss: 0.002385 	D(x): 0.892158 	D(G(z)): 0.104616 / 0.021858
Epoch: 32 	Discriminator Loss: 0.000169 	Generator Loss: 0.002550 	D(x): 0.878962 	D(G(z)): 0.112836 / 0.034599
Epoch: 33 	Discriminator Loss: 0.000131 	Generator Loss: 0.002304 	D(x): 0.897904 	D(G(z)): 0.107458 / 0.025793
Epoch: 34 	Discriminator Loss: 0.000188 	Generator Loss: 0.002088 	D(x): 0.858305 	D(G(z)): 0.129106 / 0.046375
Epoch: 35 	Discriminator Loss: 0.000149 	Generator Loss: 0.002031 	D(x): 0.871786 	D(G(z)): 0.122442 / 0.042804
Epoch: 36 	Discriminator Loss: 0.000108 	Generator Loss: 0.001929 	D(x): 0.899393 	D(G(z)): 0.096597 / 0.029370
Epoch: 37 	Discriminator Loss: 0.000079 	Generator Loss: 0.001799 	D(x): 0.916799 	D(G(z)): 0.080251 / 0.029679
Epoch: 38 	Discriminator Loss: 0.000137 	Generator Loss: 0.002214 	D(x): 0.879591 	D(G(z)): 0.112935 / 0.027781
Epoch: 39 	Discriminator Loss: 0.000207 	Generator Loss: 0.001995 	D(x): 0.841061 	D(G(z)): 0.154080 / 0.048853
Epoch: 40 	Discriminator Loss: 0.000151 	Generator Loss: 0.001872 	D(x): 0.862711 	D(G(z)): 0.126877 / 0.037075
Epoch: 41 	Discriminator Loss: 0.000102 	Generator Loss: 0.001907 	D(x): 0.895815 	D(G(z)): 0.103938 / 0.027653
Epoch: 42 	Discriminator Loss: 0.000093 	Generator Loss: 0.001787 	D(x): 0.894831 	D(G(z)): 0.094588 / 0.026891
Epoch: 43 	Discriminator Loss: 0.000124 	Generator Loss: 0.002115 	D(x): 0.879803 	D(G(z)): 0.122256 / 0.021149
Epoch: 44 	Discriminator Loss: 0.000097 	Generator Loss: 0.001709 	D(x): 0.892338 	D(G(z)): 0.102202 / 0.031461
Epoch: 45 	Discriminator Loss: 0.000174 	Generator Loss: 0.001749 	D(x): 0.834821 	D(G(z)): 0.155304 / 0.053136
Epoch: 46 	Discriminator Loss: 0.000144 	Generator Loss: 0.001648 	D(x): 0.851410 	D(G(z)): 0.141477 / 0.031257
Epoch: 47 	Discriminator Loss: 0.000080 	Generator Loss: 0.001539 	D(x): 0.902340 	D(G(z)): 0.096406 / 0.027333
Epoch: 48 	Discriminator Loss: 0.000146 	Generator Loss: 0.001530 	D(x): 0.849584 	D(G(z)): 0.141730 / 0.052308
Epoch: 49 	Discriminator Loss: 0.000088 	Generator Loss: 0.001393 	D(x): 0.892072 	D(G(z)): 0.109809 / 0.037228
Epoch: 50 	Discriminator Loss: 0.000100 	Generator Loss: 0.001513 	D(x): 0.876398 	D(G(z)): 0.119398 / 0.026308
Epoch: 51 	Discriminator Loss: 0.000109 	Generator Loss: 0.001398 	D(x): 0.872393 	D(G(z)): 0.124775 / 0.046154
Epoch: 52 	Discriminator Loss: 0.000111 	Generator Loss: 0.001372 	D(x): 0.880004 	D(G(z)): 0.123070 / 0.047570
Epoch: 53 	Discriminator Loss: 0.000156 	Generator Loss: 0.001359 	D(x): 0.825738 	D(G(z)): 0.162571 / 0.060528
Epoch: 54 	Discriminator Loss: 0.000073 	Generator Loss: 0.001229 	D(x): 0.897976 	D(G(z)): 0.102288 / 0.032868
Epoch: 55 	Discriminator Loss: 0.000067 	Generator Loss: 0.001237 	D(x): 0.899474 	D(G(z)): 0.097078 / 0.026592
Epoch: 56 	Discriminator Loss: 0.000133 	Generator Loss: 0.001267 	D(x): 0.840454 	D(G(z)): 0.154889 / 0.047936
Epoch: 57 	Discriminator Loss: 0.000099 	Generator Loss: 0.001274 	D(x): 0.863324 	D(G(z)): 0.133453 / 0.029424
Epoch: 58 	Discriminator Loss: 0.000119 	Generator Loss: 0.001194 	D(x): 0.850437 	D(G(z)): 0.147710 / 0.049365
Epoch: 59 	Discriminator Loss: 0.000082 	Generator Loss: 0.001091 	D(x): 0.875531 	D(G(z)): 0.119010 / 0.041787
Epoch: 60 	Discriminator Loss: 0.000079 	Generator Loss: 0.001228 	D(x): 0.883266 	D(G(z)): 0.113169 / 0.025479
Epoch: 61 	Discriminator Loss: 0.000062 	Generator Loss: 0.001106 	D(x): 0.902903 	D(G(z)): 0.100097 / 0.032615
Epoch: 62 	Discriminator Loss: 0.000064 	Generator Loss: 0.001101 	D(x): 0.892363 	D(G(z)): 0.102107 / 0.030276
Epoch: 63 	Discriminator Loss: 0.000064 	Generator Loss: 0.001098 	D(x): 0.893482 	D(G(z)): 0.103281 / 0.032302
Epoch: 64 	Discriminator Loss: 0.000203 	Generator Loss: 0.001204 	D(x): 0.795253 	D(G(z)): 0.208980 / 0.076111
Epoch: 65 	Discriminator Loss: 0.000075 	Generator Loss: 0.000970 	D(x): 0.870191 	D(G(z)): 0.120711 / 0.038871
Epoch: 66 	Discriminator Loss: 0.000061 	Generator Loss: 0.000917 	D(x): 0.891266 	D(G(z)): 0.110590 / 0.040262
Epoch: 67 	Discriminator Loss: 0.000059 	Generator Loss: 0.000984 	D(x): 0.903094 	D(G(z)): 0.103237 / 0.040418
Epoch: 68 	Discriminator Loss: 0.000108 	Generator Loss: 0.001053 	D(x): 0.844598 	D(G(z)): 0.144732 / 0.053705
Epoch: 69 	Discriminator Loss: 0.000063 	Generator Loss: 0.000911 	D(x): 0.881998 	D(G(z)): 0.112232 / 0.036303
Epoch: 70 	Discriminator Loss: 0.000055 	Generator Loss: 0.000914 	D(x): 0.900559 	D(G(z)): 0.094056 / 0.039998
Epoch: 71 	Discriminator Loss: 0.000076 	Generator Loss: 0.000944 	D(x): 0.874875 	D(G(z)): 0.127311 / 0.046792
Epoch: 72 	Discriminator Loss: 0.000063 	Generator Loss: 0.000966 	D(x): 0.887949 	D(G(z)): 0.108514 / 0.039886
Epoch: 73 	Discriminator Loss: 0.000061 	Generator Loss: 0.000936 	D(x): 0.887220 	D(G(z)): 0.112731 / 0.042359
Epoch: 74 	Discriminator Loss: 0.000068 	Generator Loss: 0.000934 	D(x): 0.876931 	D(G(z)): 0.117756 / 0.046939
Epoch: 75 	Discriminator Loss: 0.000102 	Generator Loss: 0.000970 	D(x): 0.845877 	D(G(z)): 0.149910 / 0.066869
Epoch: 76 	Discriminator Loss: 0.000048 	Generator Loss: 0.000809 	D(x): 0.900686 	D(G(z)): 0.098525 / 0.035381
Epoch: 77 	Discriminator Loss: 0.000053 	Generator Loss: 0.000835 	D(x): 0.891379 	D(G(z)): 0.097166 / 0.052594
Epoch: 78 	Discriminator Loss: 0.000106 	Generator Loss: 0.000904 	D(x): 0.852610 	D(G(z)): 0.157926 / 0.058267
Epoch: 79 	Discriminator Loss: 0.000047 	Generator Loss: 0.000817 	D(x): 0.899961 	D(G(z)): 0.096545 / 0.037466
Epoch: 80 	Discriminator Loss: 0.000048 	Generator Loss: 0.000790 	D(x): 0.898031 	D(G(z)): 0.100144 / 0.041688
Epoch: 81 	Discriminator Loss: 0.000049 	Generator Loss: 0.000812 	D(x): 0.895700 	D(G(z)): 0.099633 / 0.044522
Epoch: 82 	Discriminator Loss: 0.000043 	Generator Loss: 0.000797 	D(x): 0.905334 	D(G(z)): 0.092987 / 0.037542
Epoch: 83 	Discriminator Loss: 0.000066 	Generator Loss: 0.000793 	D(x): 0.879717 	D(G(z)): 0.114599 / 0.048224
Epoch: 84 	Discriminator Loss: 0.000069 	Generator Loss: 0.000835 	D(x): 0.873093 	D(G(z)): 0.124342 / 0.046994
Epoch: 85 	Discriminator Loss: 0.000057 	Generator Loss: 0.000791 	D(x): 0.885066 	D(G(z)): 0.115500 / 0.047203
Epoch: 86 	Discriminator Loss: 0.000042 	Generator Loss: 0.000741 	D(x): 0.903479 	D(G(z)): 0.095344 / 0.037593
Epoch: 87 	Discriminator Loss: 0.000058 	Generator Loss: 0.000779 	D(x): 0.881848 	D(G(z)): 0.112922 / 0.054262
Epoch: 88 	Discriminator Loss: 0.000038 	Generator Loss: 0.000740 	D(x): 0.910851 	D(G(z)): 0.091517 / 0.032647
Epoch: 89 	Discriminator Loss: 0.000036 	Generator Loss: 0.000732 	D(x): 0.910839 	D(G(z)): 0.084723 / 0.037482
Epoch: 90 	Discriminator Loss: 0.000066 	Generator Loss: 0.000789 	D(x): 0.869619 	D(G(z)): 0.124944 / 0.056148
Epoch: 91 	Discriminator Loss: 0.000038 	Generator Loss: 0.000761 	D(x): 0.909879 	D(G(z)): 0.091542 / 0.030337
Epoch: 92 	Discriminator Loss: 0.000035 	Generator Loss: 0.000707 	D(x): 0.911540 	D(G(z)): 0.088527 / 0.034462
Epoch: 93 	Discriminator Loss: 0.000116 	Generator Loss: 0.000789 	D(x): 0.842782 	D(G(z)): 0.162904 / 0.091258
Epoch: 94 	Discriminator Loss: 0.000042 	Generator Loss: 0.000779 	D(x): 0.895149 	D(G(z)): 0.098869 / 0.026240
Epoch: 95 	Discriminator Loss: 0.000033 	Generator Loss: 0.000682 	D(x): 0.909397 	D(G(z)): 0.083546 / 0.036872
Epoch: 96 	Discriminator Loss: 0.000029 	Generator Loss: 0.000707 	D(x): 0.925175 	D(G(z)): 0.076283 / 0.031718
Epoch: 97 	Discriminator Loss: 0.000026 	Generator Loss: 0.000703 	D(x): 0.927368 	D(G(z)): 0.069670 / 0.026845
Epoch: 98 	Discriminator Loss: 0.000041 	Generator Loss: 0.000766 	D(x): 0.900283 	D(G(z)): 0.096221 / 0.038864
Epoch: 99 	Discriminator Loss: 0.000027 	Generator Loss: 0.000654 	D(x): 0.923744 	D(G(z)): 0.073540 / 0.033706
Epoch: 100 	Discriminator Loss: 0.000033 	Generator Loss: 0.000686 	D(x): 0.911772 	D(G(z)): 0.086262 / 0.038466
Epoch: 101 	Discriminator Loss: 0.000042 	Generator Loss: 0.000699 	D(x): 0.916525 	D(G(z)): 0.105187 / 0.059855
Epoch: 102 	Discriminator Loss: 0.000076 	Generator Loss: 0.000691 	D(x): 0.843644 	D(G(z)): 0.137181 / 0.052941
Epoch: 103 	Discriminator Loss: 0.000058 	Generator Loss: 0.000802 	D(x): 0.877066 	D(G(z)): 0.123020 / 0.042218
Epoch: 104 	Discriminator Loss: 0.000039 	Generator Loss: 0.000657 	D(x): 0.895068 	D(G(z)): 0.098495 / 0.037354
Epoch: 105 	Discriminator Loss: 0.000025 	Generator Loss: 0.000637 	D(x): 0.926363 	D(G(z)): 0.072786 / 0.029790
Epoch: 106 	Discriminator Loss: 0.000032 	Generator Loss: 0.000639 	D(x): 0.908172 	D(G(z)): 0.085601 / 0.041431
Epoch: 107 	Discriminator Loss: 0.000026 	Generator Loss: 0.000642 	D(x): 0.926171 	D(G(z)): 0.076820 / 0.034957
Epoch: 108 	Discriminator Loss: 0.000018 	Generator Loss: 0.000635 	D(x): 0.942444 	D(G(z)): 0.058470 / 0.023524
Epoch: 109 	Discriminator Loss: 0.000024 	Generator Loss: 0.000630 	D(x): 0.924211 	D(G(z)): 0.069981 / 0.029911
Epoch: 110 	Discriminator Loss: 0.000029 	Generator Loss: 0.000670 	D(x): 0.920508 	D(G(z)): 0.081331 / 0.028774
Epoch: 111 	Discriminator Loss: 0.000027 	Generator Loss: 0.000678 	D(x): 0.919642 	D(G(z)): 0.077720 / 0.032661
Epoch: 112 	Discriminator Loss: 0.000025 	Generator Loss: 0.000669 	D(x): 0.923538 	D(G(z)): 0.076558 / 0.026429
Epoch: 113 	Discriminator Loss: 0.000024 	Generator Loss: 0.000659 	D(x): 0.930245 	D(G(z)): 0.070349 / 0.029534
Epoch: 114 	Discriminator Loss: 0.000018 	Generator Loss: 0.000634 	D(x): 0.937541 	D(G(z)): 0.057536 / 0.022714
Epoch: 115 	Discriminator Loss: 0.000092 	Generator Loss: 0.000722 	D(x): 0.849499 	D(G(z)): 0.150967 / 0.087060
Epoch: 116 	Discriminator Loss: 0.000037 	Generator Loss: 0.000630 	D(x): 0.893726 	D(G(z)): 0.106382 / 0.034133
Epoch: 117 	Discriminator Loss: 0.000022 	Generator Loss: 0.000593 	D(x): 0.925968 	D(G(z)): 0.069793 / 0.027799
Epoch: 118 	Discriminator Loss: 0.000022 	Generator Loss: 0.000590 	D(x): 0.926322 	D(G(z)): 0.071531 / 0.028835
Epoch: 119 	Discriminator Loss: 0.000019 	Generator Loss: 0.000631 	D(x): 0.939979 	D(G(z)): 0.061139 / 0.024047
Epoch: 120 	Discriminator Loss: 0.000017 	Generator Loss: 0.000582 	D(x): 0.942081 	D(G(z)): 0.055744 / 0.022913
Epoch: 121 	Discriminator Loss: 0.000016 	Generator Loss: 0.000623 	D(x): 0.943607 	D(G(z)): 0.052608 / 0.017108
Epoch: 122 	Discriminator Loss: 0.000070 	Generator Loss: 0.000715 	D(x): 0.853809 	D(G(z)): 0.145048 / 0.056480
Epoch: 123 	Discriminator Loss: 0.000029 	Generator Loss: 0.000614 	D(x): 0.914110 	D(G(z)): 0.087228 / 0.031129
Epoch: 124 	Discriminator Loss: 0.000022 	Generator Loss: 0.000532 	D(x): 0.924785 	D(G(z)): 0.072643 / 0.033010
Epoch: 125 	Discriminator Loss: 0.000024 	Generator Loss: 0.000578 	D(x): 0.925749 	D(G(z)): 0.075943 / 0.029510
Epoch: 126 	Discriminator Loss: 0.000022 	Generator Loss: 0.000596 	D(x): 0.924482 	D(G(z)): 0.069189 / 0.026382
Epoch: 127 	Discriminator Loss: 0.000020 	Generator Loss: 0.000615 	D(x): 0.932920 	D(G(z)): 0.070707 / 0.022743
Epoch: 128 	Discriminator Loss: 0.000014 	Generator Loss: 0.000563 	D(x): 0.948047 	D(G(z)): 0.049957 / 0.021497
Epoch: 129 	Discriminator Loss: 0.000015 	Generator Loss: 0.000591 	D(x): 0.946076 	D(G(z)): 0.052948 / 0.019910
Epoch: 130 	Discriminator Loss: 0.000016 	Generator Loss: 0.000608 	D(x): 0.942820 	D(G(z)): 0.055360 / 0.022220
Epoch: 131 	Discriminator Loss: 0.000018 	Generator Loss: 0.000590 	D(x): 0.936991 	D(G(z)): 0.062654 / 0.031022
Epoch: 132 	Discriminator Loss: 0.000020 	Generator Loss: 0.000594 	D(x): 0.929314 	D(G(z)): 0.067958 / 0.026393
Epoch: 133 	Discriminator Loss: 0.000016 	Generator Loss: 0.000604 	D(x): 0.944330 	D(G(z)): 0.055798 / 0.019294
Epoch: 134 	Discriminator Loss: 0.000023 	Generator Loss: 0.000613 	D(x): 0.922584 	D(G(z)): 0.074281 / 0.038115
Epoch: 135 	Discriminator Loss: 0.000029 	Generator Loss: 0.000633 	D(x): 0.915930 	D(G(z)): 0.078808 / 0.032939
Epoch: 136 	Discriminator Loss: 0.000081 	Generator Loss: 0.000514 	D(x): 0.842088 	D(G(z)): 0.167421 / 0.081236
Epoch: 137 	Discriminator Loss: 0.000020 	Generator Loss: 0.000519 	D(x): 0.923216 	D(G(z)): 0.075662 / 0.026602
Epoch: 138 	Discriminator Loss: 0.000069 	Generator Loss: 0.000585 	D(x): 0.858905 	D(G(z)): 0.142537 / 0.083268
Epoch: 139 	Discriminator Loss: 0.000020 	Generator Loss: 0.000497 	D(x): 0.921989 	D(G(z)): 0.076258 / 0.028794
Epoch: 140 	Discriminator Loss: 0.000017 	Generator Loss: 0.000473 	D(x): 0.932727 	D(G(z)): 0.064563 / 0.028132
Epoch: 141 	Discriminator Loss: 0.000018 	Generator Loss: 0.000512 	D(x): 0.929638 	D(G(z)): 0.069658 / 0.028715
Epoch: 142 	Discriminator Loss: 0.000012 	Generator Loss: 0.000505 	D(x): 0.948770 	D(G(z)): 0.050671 / 0.022495
Epoch: 143 	Discriminator Loss: 0.000012 	Generator Loss: 0.000552 	D(x): 0.952301 	D(G(z)): 0.048039 / 0.017308
Epoch: 144 	Discriminator Loss: 0.000014 	Generator Loss: 0.000553 	D(x): 0.941502 	D(G(z)): 0.055044 / 0.020217
Epoch: 145 	Discriminator Loss: 0.000012 	Generator Loss: 0.000540 	D(x): 0.947120 	D(G(z)): 0.048818 / 0.016230
Epoch: 146 	Discriminator Loss: 0.000013 	Generator Loss: 0.000521 	D(x): 0.948506 	D(G(z)): 0.051415 / 0.022239
Epoch: 147 	Discriminator Loss: 0.000013 	Generator Loss: 0.000485 	D(x): 0.946333 	D(G(z)): 0.052560 / 0.027947
Epoch: 148 	Discriminator Loss: 0.000013 	Generator Loss: 0.000517 	D(x): 0.944702 	D(G(z)): 0.053977 / 0.022197
Epoch: 149 	Discriminator Loss: 0.000010 	Generator Loss: 0.000524 	D(x): 0.957081 	D(G(z)): 0.042337 / 0.016828
Epoch: 150 	Discriminator Loss: 0.000036 	Generator Loss: 0.000501 	D(x): 0.916760 	D(G(z)): 0.086260 / 0.051304
Epoch: 151 	Discriminator Loss: 0.000040 	Generator Loss: 0.000532 	D(x): 0.871123 	D(G(z)): 0.122029 / 0.059221
Epoch: 152 	Discriminator Loss: 0.000016 	Generator Loss: 0.000502 	D(x): 0.934963 	D(G(z)): 0.069736 / 0.021355
Epoch: 153 	Discriminator Loss: 0.000015 	Generator Loss: 0.000498 	D(x): 0.937709 	D(G(z)): 0.059978 / 0.021993
Epoch: 154 	Discriminator Loss: 0.000011 	Generator Loss: 0.000457 	D(x): 0.948631 	D(G(z)): 0.049213 / 0.023671
Epoch: 155 	Discriminator Loss: 0.000015 	Generator Loss: 0.000458 	D(x): 0.937629 	D(G(z)): 0.061648 / 0.029191
Epoch: 156 	Discriminator Loss: 0.000044 	Generator Loss: 0.000509 	D(x): 0.879219 	D(G(z)): 0.117724 / 0.061054
Epoch: 157 	Discriminator Loss: 0.000027 	Generator Loss: 0.000505 	D(x): 0.909690 	D(G(z)): 0.094025 / 0.045439
Epoch: 158 	Discriminator Loss: 0.000023 	Generator Loss: 0.000471 	D(x): 0.911873 	D(G(z)): 0.085950 / 0.029260
Epoch: 159 	Discriminator Loss: 0.000015 	Generator Loss: 0.000461 	D(x): 0.934848 	D(G(z)): 0.064789 / 0.029478
Epoch: 160 	Discriminator Loss: 0.000013 	Generator Loss: 0.000410 	D(x): 0.938774 	D(G(z)): 0.057880 / 0.031442
Epoch: 161 	Discriminator Loss: 0.000026 	Generator Loss: 0.000455 	D(x): 0.908452 	D(G(z)): 0.088913 / 0.050604
Epoch: 162 	Discriminator Loss: 0.000016 	Generator Loss: 0.000458 	D(x): 0.939835 	D(G(z)): 0.073422 / 0.029176
Epoch: 163 	Discriminator Loss: 0.000039 	Generator Loss: 0.000438 	D(x): 0.871433 	D(G(z)): 0.118022 / 0.065766
Epoch: 164 	Discriminator Loss: 0.000024 	Generator Loss: 0.000471 	D(x): 0.913775 	D(G(z)): 0.084955 / 0.032502
Epoch: 165 	Discriminator Loss: 0.000013 	Generator Loss: 0.000430 	D(x): 0.939754 	D(G(z)): 0.058235 / 0.026882
Epoch: 166 	Discriminator Loss: 0.000012 	Generator Loss: 0.000410 	D(x): 0.941992 	D(G(z)): 0.055616 / 0.033480
Epoch: 167 	Discriminator Loss: 0.000013 	Generator Loss: 0.000430 	D(x): 0.941974 	D(G(z)): 0.058997 / 0.033396
Epoch: 168 	Discriminator Loss: 0.000011 	Generator Loss: 0.000392 	D(x): 0.947771 	D(G(z)): 0.051704 / 0.028473
Epoch: 169 	Discriminator Loss: 0.000012 	Generator Loss: 0.000412 	D(x): 0.943906 	D(G(z)): 0.054718 / 0.029686
Epoch: 170 	Discriminator Loss: 0.000013 	Generator Loss: 0.000426 	D(x): 0.937990 	D(G(z)): 0.060268 / 0.033424
Epoch: 171 	Discriminator Loss: 0.000051 	Generator Loss: 0.000443 	D(x): 0.872763 	D(G(z)): 0.131501 / 0.093670
Epoch: 172 	Discriminator Loss: 0.000027 	Generator Loss: 0.000407 	D(x): 0.889106 	D(G(z)): 0.106863 / 0.045128
Epoch: 173 	Discriminator Loss: 0.000013 	Generator Loss: 0.000388 	D(x): 0.937325 	D(G(z)): 0.061383 / 0.028053
Epoch: 174 	Discriminator Loss: 0.000011 	Generator Loss: 0.000398 	D(x): 0.946920 	D(G(z)): 0.053568 / 0.025362
Epoch: 175 	Discriminator Loss: 0.000011 	Generator Loss: 0.000391 	D(x): 0.944508 	D(G(z)): 0.055418 / 0.030114
Epoch: 176 	Discriminator Loss: 0.000009 	Generator Loss: 0.000395 	D(x): 0.950916 	D(G(z)): 0.046294 / 0.024914
Epoch: 177 	Discriminator Loss: 0.000009 	Generator Loss: 0.000413 	D(x): 0.954559 	D(G(z)): 0.042764 / 0.021879
Epoch: 178 	Discriminator Loss: 0.000011 	Generator Loss: 0.000403 	D(x): 0.944946 	D(G(z)): 0.056439 / 0.027118
Epoch: 179 	Discriminator Loss: 0.000009 	Generator Loss: 0.000393 	D(x): 0.950838 	D(G(z)): 0.047272 / 0.023092
Epoch: 180 	Discriminator Loss: 0.000077 	Generator Loss: 0.000491 	D(x): 0.846139 	D(G(z)): 0.167147 / 0.077694
Epoch: 181 	Discriminator Loss: 0.000025 	Generator Loss: 0.000403 	D(x): 0.886256 	D(G(z)): 0.106317 / 0.042886
Epoch: 182 	Discriminator Loss: 0.000015 	Generator Loss: 0.000358 	D(x): 0.922066 	D(G(z)): 0.068237 / 0.040087
Epoch: 183 	Discriminator Loss: 0.000012 	Generator Loss: 0.000370 	D(x): 0.940719 	D(G(z)): 0.065820 / 0.030119
Epoch: 184 	Discriminator Loss: 0.000014 	Generator Loss: 0.000375 	D(x): 0.934884 	D(G(z)): 0.066508 / 0.039429
Epoch: 185 	Discriminator Loss: 0.000013 	Generator Loss: 0.000380 	D(x): 0.930361 	D(G(z)): 0.062587 / 0.034405
Epoch: 186 	Discriminator Loss: 0.000010 	Generator Loss: 0.000375 	D(x): 0.948732 	D(G(z)): 0.053073 / 0.027196
Epoch: 187 	Discriminator Loss: 0.000008 	Generator Loss: 0.000356 	D(x): 0.954366 	D(G(z)): 0.045678 / 0.026707
Epoch: 188 	Discriminator Loss: 0.000009 	Generator Loss: 0.000375 	D(x): 0.948842 	D(G(z)): 0.050209 / 0.025607
Epoch: 189 	Discriminator Loss: 0.000072 	Generator Loss: 0.000416 	D(x): 0.825812 	D(G(z)): 0.178623 / 0.117222
Epoch: 190 	Discriminator Loss: 0.000021 	Generator Loss: 0.000371 	D(x): 0.900945 	D(G(z)): 0.099451 / 0.038259
Epoch: 191 	Discriminator Loss: 0.000013 	Generator Loss: 0.000345 	D(x): 0.928778 	D(G(z)): 0.068843 / 0.039868
Epoch: 192 	Discriminator Loss: 0.000012 	Generator Loss: 0.000363 	D(x): 0.935871 	D(G(z)): 0.062540 / 0.034611
Epoch: 193 	Discriminator Loss: 0.000009 	Generator Loss: 0.000362 	D(x): 0.949266 	D(G(z)): 0.048849 / 0.027136
Epoch: 194 	Discriminator Loss: 0.000009 	Generator Loss: 0.000362 	D(x): 0.950884 	D(G(z)): 0.049553 / 0.027206
Epoch: 195 	Discriminator Loss: 0.000008 	Generator Loss: 0.000361 	D(x): 0.955560 	D(G(z)): 0.043689 / 0.022402
Epoch: 196 	Discriminator Loss: 0.000007 	Generator Loss: 0.000361 	D(x): 0.959462 	D(G(z)): 0.039944 / 0.021297
Epoch: 197 	Discriminator Loss: 0.000024 	Generator Loss: 0.000391 	D(x): 0.901195 	D(G(z)): 0.097742 / 0.052840
Epoch: 198 	Discriminator Loss: 0.000015 	Generator Loss: 0.000381 	D(x): 0.927946 	D(G(z)): 0.072213 / 0.038877
