Device and Rank:  cuda 1
Device and Rank:  cuda 0
Epoch: 1 	Discriminator Loss: 0.001689 	Generator Loss: 0.115438 	D(x): 0.972127 	D(G(z)): 0.055796 / 0.005150
Epoch: 40 	Discriminator Loss: 0.000219 	Generator Loss: 0.001200 	D(x): 0.824197 	D(G(z)): 0.179415 / 0.102377
Epoch: 41 	Discriminator Loss: 0.000171 	Generator Loss: 0.001169 	D(x): 0.844635 	D(G(z)): 0.151015 / 0.098512
Epoch: 42 	Discriminator Loss: 0.000181 	Generator Loss: 0.001119 	D(x): 0.841483 	D(G(z)): 0.161690 / 0.116796
Epoch: 43 	Discriminator Loss: 0.000112 	Generator Loss: 0.001047 	D(x): 0.868726 	D(G(z)): 0.132538 / 0.086556
Epoch: 44 	Discriminator Loss: 0.000188 	Generator Loss: 0.001057 	D(x): 0.834554 	D(G(z)): 0.166335 / 0.115388
Epoch: 45 	Discriminator Loss: 0.000175 	Generator Loss: 0.001058 	D(x): 0.845206 	D(G(z)): 0.156432 / 0.115780
Epoch: 46 	Discriminator Loss: 0.000116 	Generator Loss: 0.001004 	D(x): 0.858081 	D(G(z)): 0.137427 / 0.083880
Epoch: 47 	Discriminator Loss: 0.000113 	Generator Loss: 0.000998 	D(x): 0.861061 	D(G(z)): 0.138192 / 0.093091
Epoch: 48 	Discriminator Loss: 0.000181 	Generator Loss: 0.000990 	D(x): 0.827486 	D(G(z)): 0.175241 / 0.117510
Epoch: 49 	Discriminator Loss: 0.000157 	Generator Loss: 0.000969 	D(x): 0.835707 	D(G(z)): 0.160497 / 0.118066
Epoch: 50 	Discriminator Loss: 0.000095 	Generator Loss: 0.000922 	D(x): 0.869011 	D(G(z)): 0.129686 / 0.080504
Epoch: 51 	Discriminator Loss: 0.000146 	Generator Loss: 0.000933 	D(x): 0.841920 	D(G(z)): 0.155664 / 0.104273
Epoch: 52 	Discriminator Loss: 0.000145 	Generator Loss: 0.000912 	D(x): 0.835407 	D(G(z)): 0.165366 / 0.116151
Epoch: 53 	Discriminator Loss: 0.000139 	Generator Loss: 0.000888 	D(x): 0.831259 	D(G(z)): 0.161663 / 0.119252
Epoch: 54 	Discriminator Loss: 0.000087 	Generator Loss: 0.000850 	D(x): 0.872698 	D(G(z)): 0.129316 / 0.085134
Epoch: 55 	Discriminator Loss: 0.000085 	Generator Loss: 0.000846 	D(x): 0.871515 	D(G(z)): 0.125137 / 0.088446
Epoch: 56 	Discriminator Loss: 0.000160 	Generator Loss: 0.000848 	D(x): 0.825104 	D(G(z)): 0.171356 / 0.120179
Epoch: 57 	Discriminator Loss: 0.000160 	Generator Loss: 0.000813 	D(x): 0.826944 	D(G(z)): 0.176806 / 0.130374
Epoch: 58 	Discriminator Loss: 0.000080 	Generator Loss: 0.000788 	D(x): 0.871330 	D(G(z)): 0.127764 / 0.082308
Epoch: 59 	Discriminator Loss: 0.000112 	Generator Loss: 0.000811 	D(x): 0.846508 	D(G(z)): 0.151870 / 0.103078
Epoch: 60 	Discriminator Loss: 0.000072 	Generator Loss: 0.000766 	D(x): 0.879049 	D(G(z)): 0.118808 / 0.086937
Epoch: 61 	Discriminator Loss: 0.000156 	Generator Loss: 0.000774 	D(x): 0.824142 	D(G(z)): 0.174834 / 0.122857
Epoch: 62 	Discriminator Loss: 0.000073 	Generator Loss: 0.000736 	D(x): 0.875451 	D(G(z)): 0.124003 / 0.089271
Epoch: 63 	Discriminator Loss: 0.000126 	Generator Loss: 0.000773 	D(x): 0.834487 	D(G(z)): 0.163472 / 0.117811
Epoch: 64 	Discriminator Loss: 0.000067 	Generator Loss: 0.000717 	D(x): 0.880083 	D(G(z)): 0.117969 / 0.082967
Epoch: 65 	Discriminator Loss: 0.000131 	Generator Loss: 0.000738 	D(x): 0.831353 	D(G(z)): 0.171090 / 0.122902
Epoch: 66 	Discriminator Loss: 0.000061 	Generator Loss: 0.000699 	D(x): 0.888455 	D(G(z)): 0.114211 / 0.081301
Epoch: 67 	Discriminator Loss: 0.000119 	Generator Loss: 0.000714 	D(x): 0.832475 	D(G(z)): 0.166144 / 0.117724
Epoch: 68 	Discriminator Loss: 0.000060 	Generator Loss: 0.000688 	D(x): 0.885899 	D(G(z)): 0.114846 / 0.080470
Epoch: 69 	Discriminator Loss: 0.000092 	Generator Loss: 0.000693 	D(x): 0.853419 	D(G(z)): 0.142054 / 0.099929
Epoch: 70 	Discriminator Loss: 0.000122 	Generator Loss: 0.000685 	D(x): 0.839470 	D(G(z)): 0.163286 / 0.118072
Epoch: 71 	Discriminator Loss: 0.000057 	Generator Loss: 0.000667 	D(x): 0.886794 	D(G(z)): 0.113558 / 0.076168
Epoch: 72 	Discriminator Loss: 0.000054 	Generator Loss: 0.000660 	D(x): 0.891703 	D(G(z)): 0.107861 / 0.080347
Epoch: 73 	Discriminator Loss: 0.000165 	Generator Loss: 0.000697 	D(x): 0.811926 	D(G(z)): 0.188850 / 0.122254
Epoch: 74 	Discriminator Loss: 0.000053 	Generator Loss: 0.000623 	D(x): 0.888622 	D(G(z)): 0.109598 / 0.078074
Epoch: 75 	Discriminator Loss: 0.000092 	Generator Loss: 0.000650 	D(x): 0.859908 	D(G(z)): 0.143162 / 0.100197
Epoch: 76 	Discriminator Loss: 0.000051 	Generator Loss: 0.000637 	D(x): 0.892203 	D(G(z)): 0.108119 / 0.072335
Epoch: 77 	Discriminator Loss: 0.000046 	Generator Loss: 0.000629 	D(x): 0.898727 	D(G(z)): 0.101055 / 0.074630
Epoch: 78 	Discriminator Loss: 0.000116 	Generator Loss: 0.000648 	D(x): 0.834084 	D(G(z)): 0.165290 / 0.118553
Epoch: 79 	Discriminator Loss: 0.000043 	Generator Loss: 0.000617 	D(x): 0.903046 	D(G(z)): 0.097761 / 0.068614
Epoch: 80 	Discriminator Loss: 0.000103 	Generator Loss: 0.000638 	D(x): 0.855023 	D(G(z)): 0.146920 / 0.103400
Epoch: 81 	Discriminator Loss: 0.000045 	Generator Loss: 0.000600 	D(x): 0.897389 	D(G(z)): 0.102643 / 0.067672
Epoch: 82 	Discriminator Loss: 0.000065 	Generator Loss: 0.000611 	D(x): 0.873203 	D(G(z)): 0.124265 / 0.093461
Epoch: 83 	Discriminator Loss: 0.000037 	Generator Loss: 0.000601 	D(x): 0.910134 	D(G(z)): 0.087234 / 0.062610
Epoch: 84 	Discriminator Loss: 0.000102 	Generator Loss: 0.000615 	D(x): 0.862494 	D(G(z)): 0.141157 / 0.107719
Epoch: 85 	Discriminator Loss: 0.000044 	Generator Loss: 0.000588 	D(x): 0.893643 	D(G(z)): 0.105723 / 0.065659
Epoch: 86 	Discriminator Loss: 0.000034 	Generator Loss: 0.000586 	D(x): 0.913920 	D(G(z)): 0.085222 / 0.062469
Epoch: 87 	Discriminator Loss: 0.000079 	Generator Loss: 0.000588 	D(x): 0.869789 	D(G(z)): 0.132208 / 0.091938
Epoch: 88 	Discriminator Loss: 0.000071 	Generator Loss: 0.000590 	D(x): 0.875580 	D(G(z)): 0.126366 / 0.090654
Epoch: 89 	Discriminator Loss: 0.000035 	Generator Loss: 0.000575 	D(x): 0.910849 	D(G(z)): 0.089275 / 0.059202
Epoch: 90 	Discriminator Loss: 0.000081 	Generator Loss: 0.000586 	D(x): 0.864724 	D(G(z)): 0.133674 / 0.096409
Epoch: 91 	Discriminator Loss: 0.000032 	Generator Loss: 0.000570 	D(x): 0.914604 	D(G(z)): 0.083378 / 0.055355
Epoch: 92 	Discriminator Loss: 0.000058 	Generator Loss: 0.000580 	D(x): 0.883169 	D(G(z)): 0.114332 / 0.082332
Epoch: 93 	Discriminator Loss: 0.000028 	Generator Loss: 0.000562 	D(x): 0.924878 	D(G(z)): 0.076681 / 0.054360
Epoch: 94 	Discriminator Loss: 0.000029 	Generator Loss: 0.000578 	D(x): 0.921036 	D(G(z)): 0.078392 / 0.058016
Epoch: 95 	Discriminator Loss: 0.000143 	Generator Loss: 0.000571 	D(x): 0.803667 	D(G(z)): 0.199489 / 0.134804
Epoch: 96 	Discriminator Loss: 0.000032 	Generator Loss: 0.000529 	D(x): 0.910621 	D(G(z)): 0.087014 / 0.058929
Epoch: 97 	Discriminator Loss: 0.000027 	Generator Loss: 0.000540 	D(x): 0.921784 	D(G(z)): 0.075637 / 0.055238
Epoch: 98 	Discriminator Loss: 0.000028 	Generator Loss: 0.000552 	D(x): 0.921426 	D(G(z)): 0.077375 / 0.054981
Epoch: 99 	Discriminator Loss: 0.000106 	Generator Loss: 0.000539 	D(x): 0.853298 	D(G(z)): 0.153773 / 0.112913
Epoch: 100 	Discriminator Loss: 0.000055 	Generator Loss: 0.000531 	D(x): 0.864343 	D(G(z)): 0.131706 / 0.070957
Epoch: 101 	Discriminator Loss: 0.000026 	Generator Loss: 0.000522 	D(x): 0.921400 	D(G(z)): 0.074520 / 0.054401
Epoch: 102 	Discriminator Loss: 0.000023 	Generator Loss: 0.000532 	D(x): 0.931516 	D(G(z)): 0.068865 / 0.049494
slurmstepd: error: *** JOB 19627306 ON gr033 CANCELLED AT 2022-05-16T10:51:30 DUE TO TIME LIMIT ***
