Device and Rank:  cuda 0
Device and Rank:  cuda 1
Epoch: 1 	Discriminator Loss: 0.001393 	Generator Loss: 0.126805 	D(x): 0.977020 	D(G(z)): 0.045257 / 0.003068
Epoch: 39 	Discriminator Loss: 0.000114 	Generator Loss: 0.001183 	D(x): 0.876304 	D(G(z)): 0.120881 / 0.083528
Epoch: 40 	Discriminator Loss: 0.000246 	Generator Loss: 0.001261 	D(x): 0.819336 	D(G(z)): 0.181091 / 0.118530
Epoch: 41 	Discriminator Loss: 0.000125 	Generator Loss: 0.001168 	D(x): 0.862088 	D(G(z)): 0.134697 / 0.082051
Epoch: 42 	Discriminator Loss: 0.000298 	Generator Loss: 0.001226 	D(x): 0.793248 	D(G(z)): 0.207095 / 0.123543
Epoch: 43 	Discriminator Loss: 0.000114 	Generator Loss: 0.001066 	D(x): 0.864756 	D(G(z)): 0.133477 / 0.080901
Epoch: 44 	Discriminator Loss: 0.000171 	Generator Loss: 0.001067 	D(x): 0.835282 	D(G(z)): 0.161125 / 0.105510
Epoch: 45 	Discriminator Loss: 0.000197 	Generator Loss: 0.001064 	D(x): 0.825469 	D(G(z)): 0.174650 / 0.118566
Epoch: 46 	Discriminator Loss: 0.000145 	Generator Loss: 0.000997 	D(x): 0.844323 	D(G(z)): 0.155666 / 0.104468
Epoch: 47 	Discriminator Loss: 0.000105 	Generator Loss: 0.000949 	D(x): 0.864970 	D(G(z)): 0.136275 / 0.087672
Epoch: 48 	Discriminator Loss: 0.000181 	Generator Loss: 0.000964 	D(x): 0.824750 	D(G(z)): 0.176482 / 0.122651
Epoch: 49 	Discriminator Loss: 0.000097 	Generator Loss: 0.000913 	D(x): 0.866149 	D(G(z)): 0.126908 / 0.086092
Epoch: 50 	Discriminator Loss: 0.000218 	Generator Loss: 0.000953 	D(x): 0.810799 	D(G(z)): 0.193025 / 0.131010
Epoch: 51 	Discriminator Loss: 0.000103 	Generator Loss: 0.000866 	D(x): 0.857979 	D(G(z)): 0.139972 / 0.090502
Epoch: 52 	Discriminator Loss: 0.000167 	Generator Loss: 0.000878 	D(x): 0.824663 	D(G(z)): 0.171166 / 0.124602
Epoch: 53 	Discriminator Loss: 0.000097 	Generator Loss: 0.000840 	D(x): 0.862391 	D(G(z)): 0.137983 / 0.091283
Epoch: 54 	Discriminator Loss: 0.000136 	Generator Loss: 0.000880 	D(x): 0.835352 	D(G(z)): 0.164884 / 0.104226
Epoch: 55 	Discriminator Loss: 0.000089 	Generator Loss: 0.000805 	D(x): 0.867033 	D(G(z)): 0.132626 / 0.094338
Epoch: 56 	Discriminator Loss: 0.000162 	Generator Loss: 0.000850 	D(x): 0.821483 	D(G(z)): 0.178963 / 0.115576
Epoch: 57 	Discriminator Loss: 0.000092 	Generator Loss: 0.000786 	D(x): 0.869094 	D(G(z)): 0.136965 / 0.101117
Epoch: 58 	Discriminator Loss: 0.000145 	Generator Loss: 0.000817 	D(x): 0.822970 	D(G(z)): 0.172092 / 0.118311
Epoch: 59 	Discriminator Loss: 0.000144 	Generator Loss: 0.000793 	D(x): 0.826925 	D(G(z)): 0.173478 / 0.118644
Epoch: 60 	Discriminator Loss: 0.000081 	Generator Loss: 0.000746 	D(x): 0.868440 	D(G(z)): 0.133572 / 0.084387
Epoch: 61 	Discriminator Loss: 0.000078 	Generator Loss: 0.000738 	D(x): 0.868138 	D(G(z)): 0.123859 / 0.097835
Epoch: 62 	Discriminator Loss: 0.000106 	Generator Loss: 0.000770 	D(x): 0.850137 	D(G(z)): 0.153532 / 0.095359
Epoch: 63 	Discriminator Loss: 0.000085 	Generator Loss: 0.000755 	D(x): 0.862070 	D(G(z)): 0.140366 / 0.092659
Epoch: 64 	Discriminator Loss: 0.000077 	Generator Loss: 0.000735 	D(x): 0.867886 	D(G(z)): 0.130928 / 0.090267
Epoch: 65 	Discriminator Loss: 0.000160 	Generator Loss: 0.000742 	D(x): 0.816705 	D(G(z)): 0.179150 / 0.127121
Epoch: 66 	Discriminator Loss: 0.000062 	Generator Loss: 0.000697 	D(x): 0.884087 	D(G(z)): 0.115595 / 0.080342
Epoch: 67 	Discriminator Loss: 0.000162 	Generator Loss: 0.000713 	D(x): 0.818812 	D(G(z)): 0.183525 / 0.130738
Epoch: 68 	Discriminator Loss: 0.000070 	Generator Loss: 0.000682 	D(x): 0.867423 	D(G(z)): 0.128539 / 0.078394
Epoch: 69 	Discriminator Loss: 0.000106 	Generator Loss: 0.000700 	D(x): 0.846817 	D(G(z)): 0.157209 / 0.107195
Epoch: 70 	Discriminator Loss: 0.000064 	Generator Loss: 0.000667 	D(x): 0.875571 	D(G(z)): 0.119249 / 0.087956
Epoch: 71 	Discriminator Loss: 0.000118 	Generator Loss: 0.000682 	D(x): 0.840919 	D(G(z)): 0.163272 / 0.114291
Epoch: 72 	Discriminator Loss: 0.000066 	Generator Loss: 0.000660 	D(x): 0.873854 	D(G(z)): 0.126265 / 0.073398
Epoch: 73 	Discriminator Loss: 0.000052 	Generator Loss: 0.000647 	D(x): 0.892064 	D(G(z)): 0.107044 / 0.076757
Epoch: 74 	Discriminator Loss: 0.000179 	Generator Loss: 0.000656 	D(x): 0.786690 	D(G(z)): 0.212249 / 0.138486
Epoch: 75 	Discriminator Loss: 0.000053 	Generator Loss: 0.000605 	D(x): 0.886035 	D(G(z)): 0.113429 / 0.080228
slurmstepd: error: *** JOB 19627304 ON gv005 CANCELLED AT 2022-05-16T10:00:59 ***
